name,city,state,activitytype,Best_time_to_visit,Image_url,description,ideal_duration_hours,google_review_rating,entrance_fee_inr,airport_nearby,weekly_off,dslr_allowed
Sundarbans National Park (New Attraction),Sundarbans,West Bengal,NATURE,All,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Sundarban_Tiger.jpg/1200px-Sundarban_Tiger.jpg,Sundarbans National Park is a well-known National Park located in Sundarbans. It is of Wildlife significance.,4.0,4.4,60,False,None,True
Bangalore Palace (New Attraction),Bangalore,Karnataka,HERITAGE,Morning,https://upload.wikimedia.org/wikipedia/commons/8/8f/Bangalore_Mysore_Maharaja_Palace.jpg,Bangalore Palace is a well-known Palace located in Bangalore. It is of Historical significance.,2.0,4.2,500,True,Monday,True
Colva Beach (New Attraction),Goa,Goa,NATURE,Evening,https://upload.wikimedia.org/wikipedia/commons/0/06/Colv%C3%A1_beach.jpg,Colva Beach is a well-known Beach located in Goa. It is of Scenic significance.,2.0,4.3,0,True,None,True
Marina Beach (New Attraction),Chennai,Tamil Nadu,NATURE,Morning,https://upload.wikimedia.org/wikipedia/commons/d/d9/Chennai_-_bird%27s-eye_view.jpg,Marina Beach is a well-known Beach located in Chennai. It is of Recreational significance.,1.5,3.9,0,True,None,True
Ayodhya Hills (New Attraction),Purulia,West Bengal,NATURE,All,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/7c/8f/6f/ajodhya-hill-area.jpg?w=1200&h=1200&s=1,Ayodhya Hills is a well-known Hill located in Purulia. It is of Nature significance.,2.5,4.5,0,False,None,True
Seethargundu Viewpoint (New Attraction),Nelliyampathy,Kerala,NATURE,Morning,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/4e/3a/91/seethargundu-viewpoint.jpg?w=1200&h=1200&s=1,Seethargundu Viewpoint is a well-known Viewpoint located in Nelliyampathy. It is of Nature significance.,1.0,4.5,0,False,None,True
Sangla Valley (New Attraction),Kinnaur,Himachal Pradesh,NATURE,Morning,https://www.india.com/wp-content/uploads/2018/08/Sangla-Valley.jpg,Sangla Valley is a well-known Valley located in Kinnaur. It is of Nature significance.,2.0,4.5,0,False,None,True
Gol Gumbaz (New Attraction),Bijapur,Karnataka,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Gol_Gumbaj2.JPG/640px-Gol_Gumbaj2.JPG,Gol Gumbaz is a well-known Mausoleum located in Bijapur. It is of Historical significance.,1.5,4.5,20,False,None,True
Lodhi Garden (New Attraction),Delhi,Delhi,CULTURE,All,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/14/cf/80/lodi-gardens.jpg?w=1200&h=1200&s=1,Lodhi Garden is a well-known Park located in Delhi. It is of Botanical significance.,1.0,4.5,0,True,None,True
Hawa Mahal (New Attraction),Jaipur,Rajasthan,HERITAGE,Morning,https://upload.wikimedia.org/wikipedia/commons/4/41/East_facade_Hawa_Mahal_Jaipur_from_ground_level_%28July_2022%29_-_img_01.jpg,Hawa Mahal is a well-known Palace located in Jaipur. It is of Architectural significance.,1.0,4.4,50,True,None,True
Char Dham (New Attraction),Namchi,Sikkim,CULTURE,All,https://www.dealswithai.com/assets/images/2024-05-29-02-01-11-Chardham-Yatra.jpg,Char Dham is a well-known Religious Complex located in Namchi. It is of Religious significance.,2.0,4.7,50,True,None,False
Mysore Palace (New Attraction),Mysore,Karnataka,HERITAGE,All,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Mysore_Palace_Morning.jpg/1200px-Mysore_Palace_Morning.jpg,Mysore Palace is a well-known Palace located in Mysore. It is of Historical significance.,2.0,4.6,50,True,None,True
Narmada Udgam Temple (New Attraction),Amarkantak,Madhya Pradesh,CULTURE,All,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/bb/f0/f6/photo.jpg?w=1200&h=-1&s=1,Narmada Udgam Temple is a well-known Temple located in Amarkantak. It is of Religious significance.,1.0,4.4,0,False,None,True
Mahakaleshwar Jyotirlinga (New Attraction),Ujjain,Madhya Pradesh,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Mahakal_Temple_Ujjain.JPG/1200px-Mahakal_Temple_Ujjain.JPG,Mahakaleshwar Jyotirlinga is a well-known Temple located in Ujjain. It is of Religious significance.,1.5,4.8,0,True,None,False
Golconda Fort (New Attraction),Hyderabad,Telangana,ADVENTURE,Morning,https://upload.wikimedia.org/wikipedia/commons/5/56/Golconda_Fort_005.jpg,Golconda Fort is a well-known Fort located in Hyderabad. It is of Historical significance.,2.0,4.4,30,True,None,True
Mullayanagiri (New Attraction),Chikmagalur,Karnataka,NATURE,All,https://i0.wp.com/weekendyaari.in/wp-content/uploads/2024/11/Mullayanagiri-scaled.webp?fit=2560%2C1322&ssl=1,Mullayanagiri is a well-known Mountain Peak located in Chikmagalur. It is of Nature significance.,3.0,4.5,0,False,None,True
Submarine Museum (New Attraction),Visakhapatnam,Andhra Pradesh,HERITAGE,All,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Submarine_Museum.JPG/1200px-Submarine_Museum.JPG,Submarine Museum is a well-known Museum located in Visakhapatnam. It is of Historical significance.,1.0,4.6,40,True,None,True
Om Beach (New Attraction),Gokarna,Karnataka,NATURE,All,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/53/5e/7f/om-beach.jpg?w=900&h=500&s=1,Om Beach is a well-known Beach located in Gokarna. It is of Nature significance.,2.0,4.5,0,False,None,True
Majuli Island (New Attraction),Majuli,Assam,CULTURE,Morning,https://upload.wikimedia.org/wikipedia/commons/c/cb/Doriya_River_of_Majuli.jpg,Majuli Island is a well-known River Island located in Majuli. It is of Cultural significance.,2.0,4.7,0,False,None,True
Lumbini Park (New Attraction),Hyderabad,Telangana,RELAXATION,Evening,https://upload.wikimedia.org/wikipedia/commons/c/c2/Lumbini_Park%2C_Hyderabad.jpg,Lumbini Park is a well-known Park located in Hyderabad. It is of Recreational significance.,1.0,4.1,20,True,None,True
Jallianwala Bagh (New Attraction),Amritsar,Punjab,CULTURE,Afternoon,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Jallianwala_Bagh%2C_Amritsar_01.jpg/1200px-Jallianwala_Bagh%2C_Amritsar_01.jpg,Jallianwala Bagh is a well-known Memorial located in Amritsar. It is of Historical significance.,1.0,4.8,0,True,None,True
Nellaiappar Temple (New Attraction),Tirunelveli,Tamil Nadu,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/b/b8/Tirnelveli_Gandhimathiamman_Temple_Tower.JPG,Nellaiappar Temple is a well-known Temple located in Tirunelveli. It is of Religious significance.,1.0,4.6,0,True,None,False
Narmada Udgam Temple (New Attraction),Amarkantak,Madhya Pradesh,CULTURE,All,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/bb/f0/f6/photo.jpg?w=1200&h=-1&s=1,Narmada Udgam Temple is a well-known Temple located in Amarkantak. It is of Religious significance.,1.0,4.4,0,False,None,True
Bangalore Palace (New Attraction),Bangalore,Karnataka,HERITAGE,Morning,https://upload.wikimedia.org/wikipedia/commons/8/8f/Bangalore_Mysore_Maharaja_Palace.jpg,Bangalore Palace is a well-known Palace located in Bangalore. It is of Historical significance.,2.0,4.2,500,True,Monday,True
Chittorgarh Fort (New Attraction),Chittorgarh,Rajasthan,ADVENTURE,All,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Chittorgarh_fort.JPG/1200px-Chittorgarh_fort.JPG,Chittorgarh Fort is a well-known Fort located in Chittorgarh. It is of Historical significance.,2.0,4.6,40,False,None,True
Laxmi Vilas Palace (New Attraction),Vadodara,Gujarat,HERITAGE,Afternoon,https://upload.wikimedia.org/wikipedia/commons/b/bd/LakshmiVilas_Palace.jpg,Laxmi Vilas Palace is a well-known Palace located in Vadodara. It is of Historical significance.,2.0,4.4,200,True,Monday,True
Meenakshi Amman Temple (New Attraction),Madurai,Tamil Nadu,CULTURE,All,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3539467584758186787,Meenakshi Amman Temple is a well-known Temple located in Madurai. It is of Religious significance.,2.0,4.7,0,True,None,False
Baba Baidyanath Temple (New Attraction),Deoghar,Jharkhand,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/e/e2/Baba_Dham.jpg,Baba Baidyanath Temple is a well-known Temple located in Deoghar. It is of Religious significance.,1.0,4.7,0,True,None,True
Mahakaleshwar Jyotirlinga (New Attraction),Ujjain,Madhya Pradesh,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Mahakal_Temple_Ujjain.JPG/1200px-Mahakal_Temple_Ujjain.JPG,Mahakaleshwar Jyotirlinga is a well-known Temple located in Ujjain. It is of Religious significance.,1.5,4.8,0,True,None,False
DLF Mall of India (New Attraction),Noida,Uttar Pradesh,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/3/3f/DLF_Mall_of_India.jpg,DLF Mall of India is a well-known Mall located in Noida. It is of Shopping significance.,2.0,4.6,0,True,None,True
Salar Jung Museum (New Attraction),Hyderabad,Telangana,HERITAGE,All,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Salar_Jung_Museum%2C_Hyderabad%2C_India.jpg/800px-Salar_Jung_Museum%2C_Hyderabad%2C_India.jpg,Salar Jung Museum is a well-known Museum located in Hyderabad. It is of Historical significance.,2.0,4.4,20,True,None,True
Badrinath Temple (New Attraction),Badrinath,Uttarakhand,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/f/f9/Badrinath_Temple_%2C_Uttarakhand.jpg,Badrinath Temple is a well-known Temple located in Badrinath. It is of Religious significance.,1.0,4.8,0,False,None,False
Bara Imambara (New Attraction),Lucknow,Uttar Pradesh,HERITAGE,All,https://static.toiimg.com/thumb/103890956/Bara-Imambara.jpg?width=1200&height=900,Bara Imambara is a well-known Monument located in Lucknow. It is of Historical significance.,1.5,4.4,50,True,Monday,False
Chitrakoot Falls (New Attraction),Chitrakoot,Madhya Pradesh,NATURE,Morning,https://upload.wikimedia.org/wikipedia/commons/9/91/Chitrakot_waterfalls.JPG,Chitrakoot Falls is a well-known Waterfall located in Chitrakoot. It is of Nature significance.,1.5,4.4,0,False,None,True
Auli Ski Resort (New Attraction),Auli,Uttarakhand,ADVENTURE,Morning,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/f5/86/af/cliff-top-club.jpg?w=1200&h=-1&s=1,Auli Ski Resort is a well-known Ski Resort located in Auli. It is of Adventure significance.,3.0,4.5,0,False,None,True
Baba Baidyanath Temple (New Attraction),Deoghar,Jharkhand,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/e/e2/Baba_Dham.jpg,Baba Baidyanath Temple is a well-known Temple located in Deoghar. It is of Religious significance.,1.0,4.7,0,True,None,True
National Science Centre (New Attraction),Delhi,Delhi,CULTURE,All,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/a7/60/38/nice-experience.jpg?w=1200&h=1200&s=1,National Science Centre is a well-known Science located in Delhi. It is of Scientific significance.,5.0,4.4,70,True,None,True
Marine Drive (New Attraction),Mumbai,Maharastra,CULTURE,Evening,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Marine_Drive_Skyline.jpg/800px-Marine_Drive_Skyline.jpg,Marine Drive is a well-known Promenade located in Mumbai. It is of Scenic significance.,2.0,4.5,0,True,None,True
Deekshabhoomi (New Attraction),Nagpur,Maharastra,HERITAGE,Afternoon,https://upload.wikimedia.org/wikipedia/commons/3/38/Deekshabhoomi_-_panoramio.jpg,Deekshabhoomi is a well-known Monument located in Nagpur. It is of Religious significance.,1.0,4.5,0,True,None,True
Kedarnath (New Attraction),Kedarnath,Uttarakhand,CULTURE,All,https://badrinath-kedarnath.gov.in/css_js_2024/img/kedarnath-4k.jpg,Kedarnath is a well-known Temple located in Kedarnath. It is of Religious significance.,1.5,4.8,0,False,None,False
Jaldapara National Park (New Attraction),Siliguri,West Bengal,NATURE,All,https://upload.wikimedia.org/wikipedia/commons/f/f5/Elephant_safari.jpg,Jaldapara National Park is a well-known Wildlife Sanctuary located in Siliguri. It is of Wildlife significance.,3.0,4.4,250,True,None,True
Badaghagara Waterfall (New Attraction),Keonjhar,Odisha,NATURE,Morning,https://upload.wikimedia.org/wikipedia/commons/5/55/Badaghagara_Kendujhar.jpg,Badaghagara Waterfall is a well-known Waterfall located in Keonjhar. It is of Nature significance.,1.0,4.3,0,False,None,True
Marble Palace (New Attraction),Kolkata,West Bengal,HERITAGE,Afternoon,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Marble_Palace-_Kolkata-_West_Bengal-_DSC_0006.jpg/1200px-Marble_Palace-_Kolkata-_West_Bengal-_DSC_0006.jpg,Marble Palace is a well-known Palace located in Kolkata. It is of Historical significance.,1.0,4.4,0,True,None,True
National Science Centre (New Attraction),Delhi,Delhi,CULTURE,All,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/a7/60/38/nice-experience.jpg?w=1200&h=1200&s=1,National Science Centre is a well-known Science located in Delhi. It is of Scientific significance.,5.0,4.4,70,True,None,True
Kishtwar National Park (New Attraction),Kishtwar,Jammu and Kashmir,NATURE,All,https://upload.wikimedia.org/wikipedia/commons/0/0b/Sunrise_in_Kishtwar_National_Park%2C_Jammu_and_Kashmir%2C_India.jpg,Kishtwar National Park is a well-known National Park located in Kishtwar. It is of Wildlife significance.,3.0,4.3,100,False,None,True
Meenakshi Amman Temple (New Attraction),Madurai,Tamil Nadu,CULTURE,All,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3539467584758186787,Meenakshi Amman Temple is a well-known Temple located in Madurai. It is of Religious significance.,2.0,4.7,0,True,None,False
Sanjay Gandhi Biological Park (New Attraction),Patna,Bihar,NATURE,All,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Sanjay_Gandhi_Jaivik_Udyan.jpg/1200px-Sanjay_Gandhi_Jaivik_Udyan.jpg,Sanjay Gandhi Biological Park is a well-known Zoo located in Patna. It is of Wildlife significance.,2.5,4.3,30,True,None,True
Amarnath Cave (New Attraction),Anantnag,Jammu and Kashmir,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/6/66/Cave_Temple_of_Lord_Amarnath.jpg,Amarnath Cave is a well-known Temple located in Anantnag. It is of Religious significance.,6.0,4.5,0,False,None,True
Binsar Wildlife Sanctuary (New Attraction),Almora,Uttarakhand,NATURE,All,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/07/0b/38/the-road-takes-you-deeper.jpg?w=1200&h=1200&s=1,Binsar Wildlife Sanctuary is a well-known Wildlife Sanctuary located in Almora. It is of Wildlife significance.,2.0,4.3,150,False,None,True
Kufri Fun World (New Attraction),Kufri,Himachal Pradesh,RELAXATION,All,https://i.ytimg.com/vi/W_7-8Bx9_Wk/maxresdefault.jpg,Kufri Fun World is a well-known Ski Resort located in Kufri. It is of Recreational significance.,5.0,3.8,1500,True,None,True
Betaab Valley (New Attraction),Pahalgam,Jammu and Kashmir,NATURE,All,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/71/3f/53/betaab-valley.jpg?w=1200&h=1200&s=1,Betaab Valley is a well-known Valley located in Pahalgam. It is of Nature significance.,2.0,4.6,100,False,None,True
Barot Valley (New Attraction),Barot,Himachal Pradesh,NATURE,Morning,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/e7/15/ff/barot-valley-view.jpg?w=900&h=500&s=1,Barot Valley is a well-known Valley located in Barot. It is of Nature significance.,2.0,4.7,0,False,None,True
Haji Ali Dargah (New Attraction),Mumbai,Maharastra,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/c/ca/Mumbai_03-2016_12_Haji_Ali_Dargah.jpg,Haji Ali Dargah is a well-known Religious Shrine located in Mumbai. It is of Religious significance.,2.0,4.4,0,True,None,False
Kovalam Beach (New Attraction),Kovalam,Kerala,NATURE,All,https://upload.wikimedia.org/wikipedia/commons/3/3c/Kovalam_beach_trivandrum_kerala.jpg,Kovalam Beach is a well-known Beach located in Kovalam. It is of Recreational significance.,2.0,4.4,0,True,None,True
Hussain Sagar Lake (New Attraction),Hyderabad,Telangana,NATURE,Evening,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Buddha_statue_11102016.jpg/270px-Buddha_statue_11102016.jpg,Hussain Sagar Lake is a well-known Lake located in Hyderabad. It is of Scenic significance.,1.0,4.3,0,True,None,True
National Gallery of Modern Art (New Attraction),Delhi,Delhi,HERITAGE,All,https://upload.wikimedia.org/wikipedia/commons/3/31/Jaipur_House_Delhi.jpg,National Gallery of Modern Art is a well-known Museum located in Delhi. It is of Artistic significance.,3.0,4.5,20,True,Monday,True
Buland Darwaza (New Attraction),Fatehpur Sikri,Uttar Pradesh,HERITAGE,Afternoon,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Fatehput_Sikiri_Buland_Darwaza_gate_2010.jpg/800px-Fatehput_Sikiri_Buland_Darwaza_gate_2010.jpg,Buland Darwaza is a well-known Monument located in Fatehpur Sikri. It is of Historical significance.,2.0,4.4,40,True,None,True
Baga Beach (New Attraction),Goa,Goa,NATURE,Evening,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/3e/36/95/baga-sea-beach.jpg?w=1200&h=-1&s=1,Baga Beach is a well-known Beach located in Goa. It is of Scenic significance.,2.0,4.5,0,True,None,True
Thiksey Monastery (New Attraction),Leh,Ladakh,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/e/e5/Thikse_Monastery_.jpg,Thiksey Monastery is a well-known Monastery located in Leh. It is of Religious significance.,1.5,4.7,20,True,None,False
Thiksey Monastery (New Attraction),Leh,Ladakh,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/e/e5/Thikse_Monastery_.jpg,Thiksey Monastery is a well-known Monastery located in Leh. It is of Religious significance.,1.5,4.7,30,True,None,False
Fort Aguada (New Attraction),Goa,Goa,ADVENTURE,Morning,https://upload.wikimedia.org/wikipedia/commons/a/ad/Fort_aguada.jpg,Fort Aguada is a well-known Fort located in Goa. It is of Historical significance.,1.5,4.2,0,True,None,True
Gangotri Temple (New Attraction),Uttarkashi,Uttarakhand,CULTURE,All,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/45/3b/da/the-main-temple.jpg?w=1200&h=-1&s=1,Gangotri Temple is a well-known Temple located in Uttarkashi. It is of Religious significance.,1.0,4.8,0,False,None,False
Jallianwala Bagh (New Attraction),Amritsar,Punjab,CULTURE,Afternoon,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Jallianwala_Bagh%2C_Amritsar_01.jpg/1200px-Jallianwala_Bagh%2C_Amritsar_01.jpg,Jallianwala Bagh is a well-known Memorial located in Amritsar. It is of Historical significance.,1.0,4.8,0,True,None,True
Har Ki Pauri (New Attraction),Haridwar,Uttarakhand,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Evening_view_of_Har-ki-Pauri%2C_Haridwar.jpg/640px-Evening_view_of_Har-ki-Pauri%2C_Haridwar.jpg,Har Ki Pauri is a well-known Ghat located in Haridwar. It is of Religious significance.,1.0,4.5,0,True,None,True
